Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04SD075000S600,2019.09,-156,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SD075000S600,2019.12,10,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SD075000S600,2020.03,-33,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SD075000S600,2020.06,-221,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SD075000S600,2020.09,-185,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SD075000S600,2020.12,-43,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SD075000S600,2021.03,-35,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SD075000S600,2021.06,29,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SD075000S600,2021.09,-94,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SD075000S600,2021.12,-92,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SD075000S600,2022.03,-63,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SD075000S600,2022.06,13,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SD075000S600,2022.09,20,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SD075000S600,2022.12,94,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SD075000S600,2023.03,262,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SD075000S600,2023.06,91,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05SB08N000S800,2016.06,5059,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05SB08N000S800,2016.09,4115,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05SB08N000S800,2016.12,4640,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05SB08N000S800,2017.03,4040,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05SB08N000S800,2017.06,4958,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05SB08N000S800,2017.09,4511,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05SB08N000S800,2017.12,5238,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05SB08N000S800,2018.03,5466,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05SB08N000S800,2018.06,4288,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05SB08N000S800,2018.09,3614,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05SB08N000S800,2018.12,3639,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05SB08N000S800,2019.03,5068,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05SB08N000S800,2019.06,5541,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05SB08N000S800,2019.09,5540,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05SB08N000S800,2019.12,6735,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05SB08N000S800,2020.03,7161,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05SB08N000S800,2020.06,2934,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05SB08N000S800,2020.09,7058,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05SB08N000S800,2020.12,5994,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05SB08N000S800,2021.03,4595,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05SB08N000S800,2021.06,5964,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05SB08N000S800,2021.09,5230,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05SB08N000S800,2021.12,4829,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05SB08N000S800,2022.03,3377,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05SB08N000S800,2022.06,5354,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05SB08N000S800,2022.09,5028,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05SB08N000S800,2022.12,4861,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05SB08N000S800,2023.03,5651,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05SB08N000S800,2023.06,5002,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B08N,Saving,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05SB090000S800,2016.06,-1095,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05SB090000S800,2016.09,-1877,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05SB090000S800,2016.12,522,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05SB090000S800,2017.03,-2327,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05SB090000S800,2017.06,-1488,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05SB090000S800,2017.09,-1910,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05SB090000S800,2017.12,-2208,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05SB090000S800,2018.03,-3250,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05SB090000S800,2018.06,-3243,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05SB090000S800,2018.09,-3074,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05SB090000S800,2018.12,-3052,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05SB090000S800,2019.03,-2375,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05SB090000S800,2019.06,-2367,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05SB090000S800,2019.09,-2520,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05SB090000S800,2019.12,-1733,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05SB090000S800,2020.03,-913,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05SB090000S800,2020.06,481,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05SB090000S800,2020.09,-1183,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05SB090000S800,2020.12,-2097,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05SB090000S800,2021.03,-5760,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG05SB090000S800,2021.06,-2412,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG05SB090000S800,2021.09,-5308,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG05SB090000S800,2021.12,-6732,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG05SB090000S800,2022.03,-9344,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG05SB090000S800,2022.06,-8024,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG05SB090000S800,2022.09,-7149,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG05SB090000S800,2022.12,-8691,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG05SB090000S800,2023.03,-5042,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG05SB090000S800,2023.06,-5815,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B09,Net lending to the rest of the world,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG05SB091NR0S800,2016.06,14326,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG05SB091NR0S800,2016.09,13496,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG05SB091NR0S800,2016.12,16209,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG05SB091NR0S800,2017.03,13731,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG05SB091NR0S800,2017.06,14660,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG05SB091NR0S800,2017.09,14325,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG05SB091NR0S800,2017.12,15218,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG05SB091NR0S800,2018.03,15696,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG05SB091NR0S800,2018.06,15338,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG05SB091NR0S800,2018.09,14815,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG05SB091NR0S800,2018.12,15039,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG05SB091NR0S800,2019.03,16564,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG05SB091NR0S800,2019.06,16483,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG05SB091NR0S800,2019.09,16627,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG05SB091NR0S800,2019.12,18013,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG05SB091NR0S800,2020.03,18648,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG05SB091NR0S800,2020.06,14511,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG05SB091NR0S800,2020.09,18734,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG05SB091NR0S800,2020.12,17785,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG05SB091NR0S800,2021.03,16465,Experimental,Dollars,6,S,Consolidated accounts - table 1.3,B091NR,Finance of capital accumulation,,,,,National Accounts - SNA 2008 - SNE,2021,3
